source_row_number,legajo_canonico,row_kind,raw_ubicacion,raw_concesion,raw_manzana,raw_parcela,source_component_profile,source_component_count,source_ncp_derived,source_ncp_derivation_status,match_method,match_count,confidence,reason,parcela_id,ncp,ncp_formatted,ncp_format_status,sec,gru,nmanz,nparc,lon,lat,auto_lon,auto_lat,geolocation_source,admin_override_reason,admin_override_updated_at,postal_address_available,cadastral_reference_available,dual_verification_ready,address_query,address_geocode_status,address_match_name,address_lon,address_lat,address_vs_auto_cadastral_distance_m,address_vs_cadastral_distance_m,auto_location_verification_status,location_verification_status
104,100,detail,Urbana,"4,836",,28,gru+parc,2,0100010170040000--028--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,24623,0100010170040000--028--,0100010170040000--028--,matches_source_ncp,17,4,0,28,-58.16310306,-32.28127247,-58.16310306,-32.28127247,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
105,104,detail,Centro,771,,172,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
106,105,detail,Urbana,"32,457",,11,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
107,102,detail,URBANA,433,,579,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"URBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
108,103,detail,PERIURBANA,,,,none,0,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,no,no,"PERIURBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
109,101,detail,PERIURBANA,"32,020",,15,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"PERIURBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
110,106,detail,URBANA,,,446,parc,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"URBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
111,108,detail,CENTRO,"1,314",,174,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"CENTRO, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
112,107,detail,Periurbana,"33,433",,3,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
113,109,detail,Centro,135,,50,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
114,110,detail,Urbano,"21,374",,357,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
115,111,detail,Urbana,"5,846",,730,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
116,112,detail,Urbana,"21,043",,258,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
117,113,detail,URBANA,"5,998",,105,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"URBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
118,114,detail,Urbana,"1,414",,167,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
119,115,detail,Centro,"1,202",,20,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,24576,0100010190010000--020--,0100010190010000--020--,matches_source_ncp,19,1,0,20,-58.23205838,-32.29092020,-58.23205838,-32.29092020,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
120,117,detail,Urbano,"33,775",,4,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
121,116,detail,Ampliación Actividad Turística Norte,"32,170",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Ampliación Actividad Turística Norte, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
122,119,detail,Urbano,"1,611",,753,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
123,118,detail,Urbano,"3,286",,147,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
124,120,detail,Urbana,"10,201",,342,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
125,121,detail,PERIURBANA,"34,023",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"PERIURBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
126,123,detail,Urbano,"2,643",,778,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
127,122,detail,Periurbana,"32,649",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
128,124,detail,Centro,"4,714",,91,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
129,126,detail,Urbana,"3,135",,72,gru+parc,2,0100010170030000--072--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,36076,0100010170030000--072--,0100010170030000--072--,matches_source_ncp,17,3,0,72,-58.14953305,-32.26745218,-58.14953305,-32.26745218,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
130,125,detail,Centro,"6,449",,7,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
131,128,detail,Centro,"1,149",,114,gru+parc,2,0100010190010000--114--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,36505,0100010190010000--114--,0100010190010000--114--,matches_source_ncp,19,1,0,114,-58.24247309,-32.29922979,-58.24247309,-32.29922979,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
132,127,detail,Urbano,"3,381",,711,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
133,129,detail,Periurbana,"34,127",,6,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,32919,0100011010340352--006--,0100011010340352--006--,matches_source_ncp,101,34,352,6,-58.15999107,-32.22590445,-58.15999107,-32.22590445,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
134,130,detail,Urbano,"9,307",,508,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
135,131,detail,Centro,1344 y 9922,,184,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
136,132,detail,Urbano,"9,810",,341,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
137,133,detail,Urbano,20203,,365,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
138,137,detail,Centro,684,,101,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
139,134,detail,Urbana,"1,736",,776,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
140,135,detail,Urbana,"31,770",,1,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
141,136,detail,Urbano,"7,961",,24,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
142,138,detail,Periurbana,"31,712",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
143,140,detail,Urbana 2,"20,396",62,434,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana 2, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
144,139,detail,Núcleo Urbano Ampliado,"33,133",,2,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Núcleo Urbano Ampliado, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
145,141,detail,Urbana,"8,018",,630,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
146,142,detail,Urbana,261,,753,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
147,144,detail,Urbana,"3,052",,778,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
148,143,detail,Urbana,"21,458",,417,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
149,145,detail,Centro,657,,51,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
150,147,detail,Centro,314,,143,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
151,146,detail,Periburbano,"33,889",,15,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periburbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
152,148,detail,Periurbana,"30,840",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
153,149,detail,Urana,"3,290",,138,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
154,150,detail,Periurbana,"33,652",,3,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
155,151,detail,Urbana,"3,300",,318,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
156,152,detail,,"4,542",,118,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,no,yes,no,", Colón",missing_address,,,,,,missing_both_points,missing_both_points
157,153,detail,Centro,"1,137",,188,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
158,154,detail,Urbana,"4,452",,168,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
159,155,detail,Urbano,"20,363",,337,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
160,156,detail,Periurbana,"32,066",,7,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
161,157,detail,Urbano,"9,577",,315,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
162,158,detail,Periurbana,"31,560",,9,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
163,159,detail,Periurbana,"32,043",,1,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
164,160,detail,Urbano,"20,483",,352,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbano, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
165,161,detail,URBANA,"2,882",,731,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"URBANA, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
166,162,detail,Periurbana,,,,none,0,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,no,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
167,163,detail,Urbana,"3,305",,574,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
168,164,detail,Urbana,"32,833",,4,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
169,165,detail,Centro,506,,22,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
170,166,detail,Centro,"1,418",,65,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,33227,0100010190010000--065--,0100010190010000--065--,matches_source_ncp,19,1,0,65,-58.23972399,-32.27034390,-58.23972399,-32.27034390,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
171,167,detail,Urbana,"20,498",,356,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
172,168,detail,Urbana,"2,847",,343,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
173,169,detail,Centro,"1,402",,128,gru+parc,2,0100010190010000--128--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,37436,0100010190010000--128--,0100010190010000--128--,matches_source_ncp,19,1,0,128,-58.23834111,-32.27599155,-58.23834111,-32.27599155,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
174,170,detail,Urbana,"4,703",,151,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
175,170,detail_continuation,,"6,897",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,no,yes,no,", Colón",missing_address,,,,,,missing_both_points,missing_both_points
176,171,detail,Urbana,"21,070",,248,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
177,172,detail,Urbana,"33,985",,3,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
178,173,detail,Centro,"4,340",,90,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
179,174,detail,Urbana,"31,784",,6,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
180,175,detail,Urbana,"10,352",,189,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
181,176,detail,Urbana,"8,812",,276,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
182,177,detail,Quintas,"31,951",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Quintas, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
183,178,detail,Periurbana,"32,641",,7,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
184,179,detail,Centro,360,,20,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
186,180,detail,Urbana,"5,118",,579,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
187,180,detail_continuation,,"3,530",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,no,yes,no,", Colón",missing_address,,,,,,missing_both_points,missing_both_points
188,181,detail,Urbana,"2,609",,756,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
189,182,detail,Centro,"1,300",,211,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
190,183,detail,Urbana,"33,968",,5,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
191,184,detail,Periurbana,"34,034",,5,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,32918,0100011010340352--005--,0100011010340352--005--,matches_source_ncp,101,34,352,5,-58.15970434,-32.22605310,-58.15970434,-32.22605310,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
192,184,detail_continuation,Residencial Sur,"7,493",,84,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Residencial Sur, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
193,185,detail,Urbana,"7,493",,84,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
194,186,detail,Urbana,"6,766",,31,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
195,187,detail,Urbana,"32,013",,6,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
196,188,detail,Centro,382,,158,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Centro, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
197,188,detail_unassigned,Urbana,"32,175",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
198,189,detail,Urbana,"2,755",,555,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
199,190,detail,Urbana,"34,061",,5,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,32918,0100011010340352--005--,0100011010340352--005--,matches_source_ncp,101,34,352,5,-58.15970434,-32.22605310,-58.15970434,-32.22605310,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
200,192,detail,Urbana,"8,741",,802,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
201,191,detail,Urbana,"3,197",,731,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
202,191,detail_continuation,,"7,951",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,no,yes,no,", Colón",missing_address,,,,,,missing_both_points,missing_both_points
203,193,detail,Quintas,"32,307",,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Quintas, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
204,194,detail,Periurbana,"32,180",,2,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Periurbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
205,196,detail,Urbana,"3,691",,7810,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
206,195,detail,Urbana,"20,336",,337,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
207,197,detail,Urbana,"1,605",,154,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
208,198,detail,Urbana,"3,888",,122,gru+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
