source_row_number,legajo_canonico,row_kind,raw_ubicacion,raw_concesion,raw_manzana,raw_parcela,source_component_profile,source_component_count,source_ncp_derived,source_ncp_derivation_status,match_method,match_count,confidence,reason,parcela_id,ncp,ncp_formatted,ncp_format_status,sec,gru,nmanz,nparc,lon,lat,auto_lon,auto_lat,geolocation_source,admin_override_reason,admin_override_updated_at,postal_address_available,cadastral_reference_available,dual_verification_ready,address_query,address_geocode_status,address_match_name,address_lon,address_lat,address_vs_auto_cadastral_distance_m,address_vs_cadastral_distance_m,auto_location_verification_status,location_verification_status
67,65,detail,Bolívar N° 1017 e/ Santa Cruz y Vergniaud,,429,10,manz+parc,2,0100010000000429--010--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,27031,0100010000000429--010--,0100010000000429--010--,matches_source_ncp,0,0,429,10,-58.15218357,-32.22848783,-58.15218357,-32.22848783,automatic,,,yes,yes,no,"Bolívar 1017 e/ Santa Cruz y Vergniaud, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
68,66,detail,M. L. Fernández N° 277,16,273,15,gru+manz+parc,3,0100011020160273--015--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,34735,0100011020160273--015--,0100011020160273--015--,matches_source_ncp,102,16,273,15,-58.15218380,-32.23729488,-58.15218380,-32.23729488,automatic,,,yes,yes,no,"M. L. Fernández 277, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
69,67,detail,Chacabuco N° 353,,125,5,manz+parc,2,0100010000000125--005--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30296,0100010000000125--005--,0100010000000125--005--,matches_source_ncp,0,0,125,5,-58.14282130,-32.21931433,-58.14282130,-32.21931433,automatic,,,yes,yes,yes,"Chacabuco 353, Colón",matched_ign,"CHACABUCO 353, Colón, Entre Ríos",-58.14253577,-32.21943432,29.99,29.99,verified_close,verified_close
70,68,detail,Paso de los Andes N° 170 (antes 162),,180,18,manz+parc,2,0100010000000180--018--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,31251,0100010000000180--018--,0100010000000180--018--,matches_source_ncp,0,0,180,18,-58.14085780,-32.21583936,-58.14085780,-32.21583936,automatic,,,yes,yes,yes,"Paso de los Andes 170, Colón",matched_ign,"PASO DE LOS ANDES 170, Colón, Entre Ríos",-58.14089754,-32.21573750,11.93,11.93,verified_close,verified_close
72,70,detail,Salsipuedes s/N°,327,,,gru,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Salsipuedes °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
73,71,detail,9 de Mayo N° 253 y Tucumán s/N°,8,249,8,gru+manz+parc,3,0100011020080249--008--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,34211,0100011020080249--008--,0100011020080249--008--,matches_source_ncp,102,8,249,8,-58.15407206,-32.23822385,-58.15407206,-32.23822385,automatic,,,yes,yes,yes,"Tucumán 253, Colón",matched_ign,"TUCUMAN 253, Colón, Entre Ríos",-58.13482664,-32.22429713,2382.23,2382.23,review_large_gap,review_large_gap
74,72,detail,Bvard. Ferrari N° 1173,27,377,8,gru+manz+parc,3,0100010000000377--008--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32186,0100010000000377--008--,0100010000000377--008--,matches_source_ncp,0,0,377,8,-58.15600374,-32.22757985,-58.15600374,-32.22757985,automatic,,,yes,yes,yes,"Boulevard Ferrari 1173, Colón",matched_ign,"BV FERRARI 1173, Colón, Entre Ríos",-58.14861608,-32.23670829,1230.10,1230.10,review_large_gap,review_large_gap
75,73,detail,Calle Pública s/N°,330,6,15,gru+manz+parc,3,0100010063300006--015--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36887,0100010063300006--015--,0100010063300006--015--,matches_source_ncp,6,330,6,15,-58.16810700,-32.21409335,-58.16810700,-32.21409335,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
76,74,detail,Calle Pública s/N°,310,3,7,gru+manz+parc,3,0100010113100003--007--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,26299,0100010113100003--007--,0100010113100003--007--,matches_source_ncp,11,310,3,7,-58.16781815,-32.23210176,-58.16781815,-32.23210176,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
77,75,detail,"Vieytes N° 397 AyB, Craviotto N° 661",,576,7,manz+parc,2,0100010000000576--007--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,25939,0100010000000576--007--,0100010000000576--007--,matches_source_ncp,0,0,576,7,-58.13921171,-32.23101350,-58.13921171,-32.23101350,automatic,,,yes,yes,yes,"Vieytes 397, Colón",matched_ign,"HIPOLITO VIEYTES 397, Colón, Entre Ríos",-58.13889478,-32.23097509,30.12,30.12,verified_close,verified_close
78,76,detail,"Avda. Paysandú N° 1104, Conte Grand Nª 440",48,380,8,gru+manz+parc,3,0100011010480380--008--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35661,0100011010480380--008--,0100011010480380--008--,matches_source_ncp,101,48,380,8,-58.15846439,-32.22488721,-58.15846439,-32.22488721,automatic,,,yes,yes,yes,"Avenida Paysandú 1104, Colón",matched_ign,"AV PAYSANDU 1104, Colón, Entre Ríos",-58.15852132,-32.22462898,29.21,29.21,verified_close,verified_close
79,77,detail,Bvard. Ferrari N° 1235 e/ Gomez Miranda y Lantelme,27,311,16,gru+manz+parc,3,0100011020270311--016--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36397,0100011020270311--016--,0100011020270311--016--,matches_source_ncp,102,27,311,16,-58.14993803,-32.23725058,-58.14993803,-32.23725058,automatic,,,yes,yes,no,"Boulevard Ferrari 1235 e/ Gomez Miranda y Lantelme, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
80,78,detail,Prioridad Turística,,818,14,manz+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Prioridad Turística, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
81,79,detail,12 de Abril N.º 262,,158,18,manz+parc,2,0100010000000158--018--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29514,0100010000000158--018--,0100010000000158--018--,matches_source_ncp,0,0,158,18,-58.13807527,-32.22132401,-58.13807527,-32.22132401,automatic,,,yes,yes,yes,"Abril 262, Colón",matched_ign,"12 DE ABRIL 262, Colón, Entre Ríos",-58.13813276,-32.22123806,10.98,10.98,verified_close,verified_close
82,80,detail,"Calle Privada ""Ibirá Pitá""s/N°, Los Bretes",3,2,21,gru+manz+parc,3,0100010170030002--021--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36912,0100010170030002--021--,0100010170030002--021--,matches_source_ncp,17,3,2,21,-58.13515686,-32.24460348,-58.13515686,-32.24460348,automatic,,,yes,yes,no,"Calle Privada ""Ibirá Pitá""s/N°, Los Bretes, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
83,81,detail,"Karay Yamandú s/N° , y Calle Pública",310,1,17,gru+manz+parc,3,0100010113100001--017--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36114,0100010113100001--017--,0100010113100001--017--,matches_source_ncp,11,310,1,17,-58.17196767,-32.22955821,-58.17196767,-32.22955821,automatic,,,yes,yes,no,"Karay Yamandú °, y Calle Pública, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
84,82,detail,Alberdi N° 934 / 936 e/ Pellenc y Pte. Illía,,484,28,manz+parc,2,0100010000000484--028--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,36736,0100010000000484--028--,0100010000000484--028--,matches_source_ncp,0,0,484,28,-58.15261035,-32.22561137,-58.15261035,-32.22561137,automatic,,,yes,yes,no,"Alberdi 934 / 936 e/ Pellenc y Presidente Illía, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
85,83,detail,Avda. Paysandú N° 539,,633,10,manz+parc,2,0100010000000633--010--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30839,0100010000000633--010--,0100010000000633--010--,matches_source_ncp,0,0,633,10,-58.14917538,-32.21764814,-58.14917538,-32.21764814,automatic,,,yes,yes,yes,"Avenida Paysandú 539, Colón",matched_ign,"AV PAYSANDU 539, Colón, Entre Ríos",-58.14912571,-32.21787304,25.44,25.44,verified_close,verified_close
86,84,detail,Calle Pública s/N°,331,2,1,gru+manz+parc,3,0100010063310002--001--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,33794,0100010063310002--001--,0100010063310002--001--,matches_source_ncp,6,331,2,1,-58.16987214,-32.21015791,-58.16987214,-32.21015791,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
87,85,detail,Calle Pública s/N°,310,2,13,gru+manz+parc,3,0100010113100002--013--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35159,0100010113100002--013--,0100010113100002--013--,matches_source_ncp,11,310,2,13,-58.16811954,-32.22838164,-58.16811954,-32.22838164,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
88,86,detail,Rocamora N° 943,,488,13,manz+parc,2,0100010000000488--013--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32624,0100010000000488--013--,0100010000000488--013--,matches_source_ncp,0,0,488,13,-58.15517906,-32.22317991,-58.15517906,-32.22317991,automatic,,,yes,yes,yes,"Rocamora 943, Colón",matched_ign,"TOMAS DE ROCAMORA 943, Colón, Entre Ríos",-58.15507581,-32.22338778,25.07,25.07,verified_close,verified_close
89,87,detail,Rocamora 1182 N° e/ Piamonte y                           Penón,34,351,5,gru+manz+parc,3,0100011010340351--005--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35341,0100011010340351--005--,0100011010340351--005--,matches_source_ncp,101,34,351,5,-58.15904820,-32.22648938,-58.15904820,-32.22648938,automatic,,,yes,yes,no,"Rocamora 1182 e/ Piamonte y Penón, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
90,88,detail,Santa Cruz N.º 375 e/ Rocamora y Bvard. Gaillard,62,434,2,gru+manz+parc,3,0100011010620434--002--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,32521,0100011010620434--002--,0100011010620434--002--,matches_source_ncp,101,62,434,2,-58.15619841,-32.22475117,-58.15619841,-32.22475117,automatic,,,yes,yes,yes,"Gaillard 375, Colón",matched_ign,"AMILCAR GAILLARD 375, Colón, Entre Ríos",-58.14516473,-32.21749452,1314.69,1314.69,review_large_gap,review_large_gap
91,89,detail,"12 de Abril Nº 264, 266",,158,17,manz+parc,2,0100010000000158--017--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29499,0100010000000158--017--,0100010000000158--017--,matches_source_ncp,0,0,158,17,-58.13807318,-32.22139569,-58.13807318,-32.22139569,automatic,,,yes,yes,yes,"12 de Abril 264, Colón",matched_ign,"12 DE ABRIL 264, Colón, Entre Ríos",-58.13816630,-32.22126222,17.23,17.23,verified_close,verified_close
92,90,detail,Calle Pública s/N°,,0,8,manz+parc,2,,ambiguous_source_components,manz_parc,58,low,ambiguous_match_by_manz_parc,24426,0100010190020000--008--,0100010190020000--008--,matches_source_ncp,19,2,0,8,-58.22182220,-32.31459199,-58.22182220,-32.31459199,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
93,91,detail,Avda Urquiza N° 1042,57,425,9,gru+manz+parc,3,0100010000000425--009--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,33988,0100010000000425--009--,0100010000000425--009--,matches_source_ncp,0,0,425,9,-58.15032690,-32.23100700,-58.15032690,-32.23100700,automatic,,,yes,yes,yes,"Urquiza 1042, Colón",matched_ign,"GRL URQUIZA 1042, Colón, Entre Ríos",-58.15050150,-32.23098231,16.65,16.65,verified_close,verified_close
94,92,detail,Andrade N° 355,,687,2,manz+parc,2,0100010000000687--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,27467,0100010000000687--002--,0100010000000687--002--,matches_source_ncp,0,0,687,2,-58.13493208,-32.22728873,-58.13493208,-32.22728873,automatic,,,yes,yes,yes,"Andrade 355, Colón",matched_ign,"OLEGARIO V ANDRADE 355, Colón, Entre Ríos",-58.13498040,-32.22710012,21.46,21.46,verified_close,verified_close
95,93,detail,Paso de los Andes N° 871,,513,6,manz+parc,2,0100010000000513--006--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32709,0100010000000513--006--,0100010000000513--006--,matches_source_ncp,0,0,513,6,-58.15259894,-32.22379955,-58.15259894,-32.22379955,automatic,,,yes,yes,yes,"Paso de los Andes 871, Colón",matched_ign,"PASO DE LOS ANDES 871, Colón, Entre Ríos",-58.15234498,-32.22402989,35.02,35.02,verified_close,verified_close
96,94,detail,Arturo Illía N° 78 e/ Bolívar y San Martín,,455,8,manz+parc,2,0100010000000455--008--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,37073,0100010000000455--008--,0100010000000455--008--,matches_source_ncp,0,0,455,8,-58.15079781,-32.22833547,-58.15079781,-32.22833547,automatic,,,yes,yes,yes,"Martín 78, Colón",matched_ign,"MARTINIANO LEGUIZAMON 78, Colón, Entre Ríos",-58.14515727,-32.22763469,536.26,536.26,review_large_gap,review_large_gap
97,94,detail_unassigned,"12 de Abril N° 264, 266",,158,17,manz+parc,2,0100010000000158--017--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29499,0100010000000158--017--,0100010000000158--017--,matches_source_ncp,0,0,158,17,-58.13807318,-32.22139569,-58.13807318,-32.22139569,automatic,,,yes,yes,yes,"12 de Abril 264, Colón",matched_ign,"12 DE ABRIL 264, Colón, Entre Ríos",-58.13816630,-32.22126222,17.23,17.23,verified_close,verified_close
98,95,detail,San Martín N° 1302,19,279,20,gru+manz+parc,3,0100010000000279--020--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,25507,0100010000000279--020--,0100010000000279--020--,matches_source_ncp,0,0,279,20,-58.15616624,-32.23322514,-58.15616624,-32.23322514,automatic,,,yes,yes,yes,"San Martín 1302, Colón",matched_ign,"AV SAN MARTIN 1302, Colón, Entre Ríos",-58.15617671,-32.23295229,30.36,30.36,verified_close,verified_close
99,523391,detail,Bvard. Gaillard N°,48,379,2,gru+manz+parc,3,0100011010480379--002--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,28216,0100011010480379--002--,0100011010480379--002--,matches_source_ncp,101,48,379,2,-58.15770947,-32.22609294,-58.15770947,-32.22609294,automatic,,,yes,yes,no,"Boulevard Gaillard, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
100,96,detail,Bolívar N° 623,,66,8,manz+parc,2,0100010000000066--008--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28680,0100010000000066--008--,0100010000000066--008--,matches_source_ncp,0,0,66,8,-58.14542966,-32.22358179,-58.14542966,-32.22358179,automatic,,,yes,yes,yes,"Bolívar 623, Colón",matched_ign,"BOLIVAR 623, Colón, Entre Ríos",-58.14523929,-32.22383169,33.06,33.06,verified_close,verified_close
101,97,detail,Mitre N° 972,,447,20,manz+parc,2,0100010000000447--020--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,36959,0100010000000447--020--,0100010000000447--020--,matches_source_ncp,0,0,447,20,-58.14569865,-32.23366590,-58.14569865,-32.23366590,automatic,,,yes,yes,yes,"Mitre 972, Colón",matched_ign,"GRL MITRE 972, Colón, Entre Ríos",-58.14589437,-32.23346382,29.05,29.05,verified_close,verified_close
103,99,detail,Avda Urquiza N° 379,,130,8,manz+parc,2,0100010000000130--008--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28905,0100010000000130--008--,0100010000000130--008--,matches_source_ncp,0,0,130,8,-58.13979669,-32.22292872,-58.13979669,-32.22292872,automatic,,,yes,yes,yes,"Urquiza 379, Colón",matched_ign,"GRL URQUIZA 379, Colón, Entre Ríos",-58.13963083,-32.22313673,27.90,27.90,verified_close,verified_close
104,100,detail,Rocamora y Primera Junta s/N°,,577,1,manz+parc,2,0100010000000577--001--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30084,0100010000000577--001--,0100010000000577--001--,matches_source_ncp,0,0,577,1,-58.15006344,-32.22000148,-58.15006344,-32.22000148,automatic,,,yes,yes,no,"Rocamora y Primera Junta °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
105,101,detail,Reibel N° 172,,190,13,manz+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Reibel 172, Colón",matched_ign,"MARTIN REIBEL 172, Colón, Entre Ríos",-58.13415517,-32.22259234,,,missing_cadastral_point,missing_cadastral_point
106,102,detail,Bvard Ferrari N° 768 - 772,,542,3,manz+parc,2,0100010000000542--003--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,25742,0100010000000542--003--,0100010000000542--003--,matches_source_ncp,0,0,542,3,-58.14155552,-32.23185254,-58.14155552,-32.23185254,automatic,,,yes,yes,yes,"Boulevard Ferrari 768, Colón",matched_ign,"BV FERRARI 768, Colón, Entre Ríos",-58.14166271,-32.23161867,27.89,27.89,verified_close,verified_close
107,103,detail,Calle Pública s/N°,224,,1,gru+parc,2,,ambiguous_source_components,gru_parc,5,low,ambiguous_match_by_gru_parc,24994,0100010162240000--001--,0100010162240000--001--,matches_source_ncp,16,224,0,1,-58.18480389,-32.25140021,-58.18480389,-32.25140021,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
108,104,detail,Cantón de Valais N° 37 esq Avda Urquiza N° 951,,453,16,manz+parc,2,0100010000000453--016--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,36549,0100010000000453--016--,0100010000000453--016--,matches_source_ncp,0,0,453,16,-58.14922280,-32.22971385,-58.14922280,-32.22971385,automatic,,,yes,yes,yes,"Valais 37, Colón",matched_ign,"DE VALAIS 37, Colón, Entre Ríos",-58.14904245,-32.22971939,16.97,16.97,verified_close,verified_close
109,105,detail,Ibirá Pitá s/N° - Los Bretes,3,7,15,gru+manz+parc,3,0100010170030007--015--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,34089,0100010170030007--015--,0100010170030007--015--,matches_source_ncp,17,3,7,15,-58.12985298,-32.24456510,-58.12985298,-32.24456510,automatic,,,yes,yes,no,"Ibirá Pitá °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
110,114,detail,Calle Favaloro N° 410,,662,14,manz+parc,2,0100010000000662--014--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32687,0100010000000662--014--,0100010000000662--014--,matches_source_ncp,0,0,662,14,-58.13230353,-32.23152127,-58.13230353,-32.23152127,automatic,,,yes,yes,no,"Calle Favaloro 410, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
111,107,detail,Rufino Mir N° 265,41,394,6,gru+manz+parc,3,0100011020410394--006--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35818,0100011020410394--006--,0100011020410394--006--,matches_source_ncp,102,41,394,6,-58.14802119,-32.23416760,-58.14802119,-32.23416760,automatic,,,yes,yes,no,"Rufino Mir 265, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
112,106,detail,Avda. Los Lapachos s/Nº - Los Bretes,,4,15,manz+parc,2,,ambiguous_source_components,manz_parc,4,low,ambiguous_match_by_manz_parc,26409,0100010000000004--015--,0100010000000004--015--,matches_source_ncp,0,0,4,15,-58.14531937,-32.22995196,-58.14531937,-32.22995196,automatic,,,yes,yes,no,"Avenida Los Lapachos º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
113,111,detail,Laprida N° 335,,165,12,manz+parc,2,0100010000000165--012--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28170,0100010000000165--012--,0100010000000165--012--,matches_source_ncp,0,0,165,12,-58.13348691,-32.22513071,-58.13348691,-32.22513071,automatic,,,yes,yes,yes,"Laprida 335, Colón",matched_ign,"LAPRIDA 335, Colón, Entre Ríos",-58.13269418,-32.22489918,78.89,78.89,verified_nearby,verified_nearby
114,112,detail,Brovatti José s/N°,291,,18,gru+parc,2,0100010112910000--018--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,34435,0100010112910000--018--,0100010112910000--018--,matches_source_ncp,11,291,0,18,-58.17199451,-32.23067607,-58.17199451,-32.23067607,automatic,,,yes,yes,no,"Brovatti José °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
115,113,detail,Bvard. Gaillard N° 653 esq Primera Junta,,577,3,manz+parc,2,0100010000000577--003--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29994,0100010000000577--003--,0100010000000577--003--,matches_source_ncp,0,0,577,3,-58.14971268,-32.22035369,-58.14971268,-32.22035369,automatic,,,yes,yes,yes,"Gaillard 653, Colón",matched_ign,"AMILCAR GAILLARD 653, Colón, Entre Ríos",-58.14936094,-32.22050479,37.11,37.11,verified_close,verified_close
116,108,detail,Bvard. Sanguinetti N.º 420,,515,6,manz+parc,2,0100010000000515--006--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29183,0100010000000515--006--,0100010000000515--006--,matches_source_ncp,0,0,515,6,-58.15403316,-32.22207792,-58.15403316,-32.22207792,automatic,,,yes,yes,yes,"Sanguinetti 420, Colón",matched_ign,"INT SANGUINETTI 420, Colón, Entre Ríos",-58.15369540,-32.22192621,35.97,35.97,verified_close,verified_close
117,110,detail,Calle Pùblica s/Nº,310,2,25,gru+manz+parc,3,0100010113100002--025--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36558,0100010113100002--025--,0100010113100002--025--,matches_source_ncp,11,310,2,25,-58.16723480,-32.22800699,-58.16723480,-32.22800699,automatic,,,yes,yes,no,"Calle Pùblica º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
118,109,detail,"Ruta Nac N° 135, km 11",3,,26,gru+parc,2,,ambiguous_source_components,gru_parc,6,low,ambiguous_match_by_gru_parc,24521,0100010180030000--026--,0100010180030000--026--,matches_source_ncp,18,3,0,26,-58.20768889,-32.29648349,-58.20768889,-32.29648349,automatic,,,yes,yes,no,"Ruta Nac 135, km 11, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
119,115,detail,Paso de los Andes Nº esq. Piamonte,,349,,manz,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Paso de los Andes esq. Piamonte, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
120,116,detail,Avda. Urquiza N° 668,,51,15,manz+parc,2,0100010000000051--015--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,27792,0100010000000051--015--,0100010000000051--015--,matches_source_ncp,0,0,51,15,-58.14392851,-32.22647086,-58.14392851,-32.22647086,automatic,,,yes,yes,yes,"Urquiza 668, Colón",matched_ign,"GRL URQUIZA 668, Colón, Entre Ríos",-58.14404532,-32.22632084,19.98,19.98,verified_close,verified_close
122,118,detail,José Brovatti s/N°,,,6,parc,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"José Brovatti °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
123,119,detail,Combatientes de Malvinas N° 982,,464,6,manz+parc,2,0100011010630464--006--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,35279,0100011010630464--006--,0100011010630464--006--,matches_source_ncp,101,63,464,6,-58.15798699,-32.22189095,-58.15798699,-32.22189095,automatic,,,yes,yes,yes,"Combatientes de Malvinas 982, Colón",matched_ign,"COMBATIENTES DE MALVINAS 982, Colón, Entre Ríos",-58.15786548,-32.22167283,26.81,26.81,verified_close,verified_close
124,120,detail,Juan Manuel de Rosas s/Nº,343,,20,gru+parc,2,0100010063430000--020--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,35980,0100010063430000--020--,0100010063430000--020--,matches_source_ncp,6,343,0,20,-58.16333484,-32.21087538,-58.16333484,-32.21087538,automatic,,,yes,yes,no,"Juan Manuel de Rosas º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
125,121,detail,Blacarce N° 576,,713,3,manz+parc,2,0100010000000713--003--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,31604,0100010000000713--003--,0100010000000713--003--,matches_source_ncp,0,0,713,3,-58.14742247,-32.21332870,-58.14742247,-32.21332870,automatic,,,yes,yes,no,"Blacarce 576, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
126,122,detail,"Calle Pública ""El Mojón"" s/N°, (Loteo San Juan 1)",111,14,1,gru+manz+parc,3,0100010151110014--001--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35074,0100010151110014--001--,0100010151110014--001--,matches_source_ncp,15,111,14,1,-58.20688932,-32.27163108,-58.20688932,-32.27163108,automatic,,,yes,yes,no,"Calle Pública ""El Mojón"" °, Loteo San Juan 1, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
127,123,detail,Calle Pública s/N°,341,2,7,gru+manz+parc,3,0100010063410002--007--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36789,0100010063410002--007--,0100010063410002--007--,matches_source_ncp,6,341,2,7,-58.16116502,-32.21607164,-58.16116502,-32.21607164,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
128,125,detail,Gouchón Nº 652 esq. Primera Junta,,47,1,manz+parc,2,,ambiguous_source_components,manz_parc,2,low,ambiguous_match_by_manz_parc,28664,0100010000000047--001--,0100010000000047--001--,matches_source_ncp,0,0,47,1,-58.14650720,-32.22366236,-58.14650720,-32.22366236,automatic,,,yes,yes,no,"Gouchón 652, Colón",matched_ign,"EMILIO GOUCHON 652, Colón, Entre Ríos",-58.14642971,-32.22345114,24.59,24.59,verified_close,verified_close
129,127,detail,Avda Paysandú N° 1123,49,381,7,gru+manz+parc,3,0100011010490381--007--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,32772,0100011010490381--007--,0100011010490381--007--,matches_source_ncp,101,49,381,7,-58.15909354,-32.22474875,-58.15909354,-32.22474875,automatic,,,yes,yes,yes,"Avenida Paysandú 1123, Colón",matched_ign,"AV PAYSANDU 1123, Colón, Entre Ríos",-58.15888350,-32.22488585,24.96,24.96,verified_close,verified_close
